18847; Vačukanniemi; мыс
18848; Vačukanniemi; хутор
18849; Nännättijänsuari; остров
18850; Nännättijänlaksi; залив
18851; Čukkuraizet; остров
18852; Jogilambi; озеро
18853; Sordoniemi; мыс
18854; Čoga; залив
18855; Sordolaksi; залив
18856; Tappajansuari; остров
18857; Suurisuari; остров
18858; Hirzivalgamo; берег
18859; Suurilaksi; залив
18865; Čogaoja; ручей
18866; Vačukka; залив
18867; Sordolambi; озеро
18868; Kodisuari; остров
18869; Peldosuari; остров
18870; Kohtagora; гора
18871; Kodikoski; порог
18872; Peräsuo; болото
18873; Vačukansalmi; пролив
18874; Lemisuo; болото
18875; Peldoniemi; мыс
18876; Kodisalmi; пролив
18877; Sordovuara; гора
18879; Tappajanlaksi; залив
18880; Tappajanniemi; мыс
18881; Tappajanoja; ручей
18883; Vačukansuo; болото
18884; Maksinsuari; остров
18886; Šuobajogi; река
18891; Korgievuara; гора
18898; Kinieoja; неизвестно
18899; Viikatehjärvi; неизвестно
18902; Pedäjämännikkö; кладбище
18903; Suoniemi; мыс
18904; Viččaniemi; мыс
18905; Varbaniemi; мыс
18906; Kallivojärvi; хутор
18907; Kallivojärvi; неизвестно
18908; Miitreinsuari; остров
18909; Lehtiniemi; мыс
18910; Mudalaksi; залив
18911; Lehtiniemenlaksi; залив
18912; Mudalaksi; залив
18913; Sotinperttiniemi; мыс
18914; Kodiniemi; мыс
18915; Haudaranda; берег
18916; Suari; остров
18920; But’anlambi; озеро
18921; Korgo; мель
18922; Perälambi; озеро
18923; Pieni Ahvenlambi; озеро
18924; Pienen Ahvenlamminoja; ручей
18925; Suuri Ahvenlambi; озеро
18926; Suuren Ahvenlamminoja; ручей
18927; Läksijäoja; ручей
18930; Pieni Kuittilambi; озеро
18933; Miinanlambi; озеро
18934; Kivilambi; озеро
18935; Tervolambi; неизвестно
18936; Syvälambi; озеро
18938; Heinälambi; озеро
18942; Ylimmäinejärvi; озеро
18943; Väijänlambi; озеро
18944; Mustalambi; озеро
18945; Siigajärvi; озеро
18946; Votulma; река
18947; Votulamnpiä; залив
18948; Koivusuari; остров
18949; Kaivolambi; озеро
18950; Säynyälambi; озеро
18951; Rönttilambi; озеро
18952; Säynyäoja; ручей
18953; Rönttioja; неизвестно
18956; Alajärvi; неизвестно
18957; Harvizniemi; мыс
18958; Alajärvenjärvi; озеро
18959; Ala Korgo-oja; угодье
18960; Alapiä; поселение
18961; Ahvenjärvi; озеро
18962; Alajärvenlambi; озеро
18965; Burlonoja; ручей
18966; Burlonlammit; озеро
18967; Jängärvi; неизвестно
18968; Järvenpiä; угодье
18969; Gaurozenlambi; озеро
18970; Hristananvuara; гора
18973; Hiizioja; ручей
18974; Heitos; волок
18975; Hiizipohjanlaksi; залив
18976; Hiizilambi; озеро
18977; Hiizijärvenlaksi; залив
18979; Huabalaksi; залив
18980; Hailivanoja; ручей
18981; Haugilambi; озеро
18983; Kylänperos; угодье
18984; Kylgipeldo; угодье
18985; Kokko-oja; ручей
18986; Kokko-ojanniitty; угодье
18987; Koudaoja; ручей
18988; Koudaojanniitty; угодье
18989; Kortehsuo; болото
18990; Kortehsuonnurmi; угодье
18991; Kodalambi; озеро
18992; Korgo-oja; ручей
18993; Kokkosuo; болото
18994; Kokkosuonnrmi; угодье
18995; Kebajogi; река
18996; Kondiekuuzikko; лес
18997; Kokkolambi; озеро
18998; Kondievuara; гора
18999; Kevätjogi; река
19000; Karpansuo; болото
19001; Kaidasalmi; пролив
19002; Kauhavarzi; гора
19005; Kivilambi; озеро
19006; Kuivattulambi; озеро
19007; Kuivatlamminniitty; угодье
19008; Koskenniemi; неизвестно
19009; Luhanlambi; озеро
19010; Lukanlambi; озеро
19011; Lukkošina; угодье
19012; Louhušoja; ручей
19013; Louhušojanniityt; угодье
19016; Luovušoja; ручей
19017; Lehtoniemi; мыс
19018; Lehtosuo; болото
19019; Lehtolambi; озеро
19020; Leuganiemi; мыс
19021; Lidma; болото
19022; Mustaoja; ручей
19023; Mustaojanniityt; угодье
19024; Mustaojansuo; болото
19025; Mudalambi; озеро
19026; Mosorinjärvi; неизвестно
19027; Mosorinlambi; озеро
19028; Norgonsuo; болото
19029; Norgo-oja; неизвестно
19030; Neičytsuari; остров
19032; Oččapeldo; угодье
19034; Odava; река
19035; Pyhä-Vellenlambi; озеро
19036; Perehys; порог
19037; Perehys; угодье
19038; Piäpeldo; угодье
19040; Pertin tagana; угодье
19041; Peros; угодье
19042; Peldonurmi; угодье
19043; Pajan alla; угодье
19044; Pajan alla; угодье
19045; Padunanurmi; угодье
19046; Papintie; неизвестно
19047; Papintiennurmi; угодье
19048; Padunajogi; река
19049; Padunaoja; ручей
19050; Padunaojannurmi; угодье
19051; Rebovuara; гора
19052; Reboranda; берег
19053; Ruogo-oja; ручей
19054; Puogoja; ручей
19055; Mikiforanpeldo; угодье
19056; Huodarinpeldo; угодье
19057; Ol’okanpeldo; угодье
19058; Pedrinpeldo; угодье
19059; Suavanpeldo; угодье
19060; Hipanpeldo; угодье
19061; Prokonpeldo; угодье
19062; Hoškonpeldo; угодье
19063; Iivananpeldo; угодье
19064; Maksimanpeldo; угодье
19065; Prohhoranpeldo; угодье
19066; Marpanpeldo; угодье
19067; Ohvonpeldo; угодье
19068; Raviselgä; угодье
19069; Randapeldo; угодье
19070; Ravušlambi; озеро
19071; Rävynlambi; озеро
19072; Rövynlambi; озеро
19074; Röksökangas; бор
19075; Röksökangas; пастбище
19076; Riihijogi; река
19077; Šaberonurmi; угодье
19078; Šorgioja; ручей
19079; Šorgiojannurmi; угодье
19080; Šorgiojanlammit; озеро
19081; Suuriaugi; угодье
19082; Säynyäsuo; болото
19083; Šarvožlambi; озеро
19084; Šaberonperä; часть озера
19085; Suurisuo; болото
19086; Säynyälambi; озеро
19087; Svirinlambi; озеро
19091; Siegimäjogi; река
19093; Piebärvi; неизвестно
19094; Tedrioja; ручей
19095; Tedriojannurmi; угодье
19096; Tedrilaksi; залив
19097; Tedriniemi; мыс
19098; Tagajogi; река
19099; Uuzipeldo; угодье
19100; Uuzikanava; канава
19101; Viččamägi; гора
19102; Viččalambi; озеро
19103; Voijärventalvitie; дорога
19104; Viččasuo; болото
19105; Vaškisilmä; угодье
19106; Vaškisilmänlambi; озеро
19107; Vaškisilmänrodnikka; родник
19108; Virdazet; порог
19109; Vanhakanava; канава
19111; Ylä Korgo-oja; угодье
19112; Yläjärven tagana; угодье
19113; Yläpiä; поселение
19114; Pyhä-Velli; порог
19115; Striiga; неизвестно
19120; Armotoisuari; остров
19122; Armotoinsuarenhauda; яма
19123; Akansalmi; пролив
19124; Akansalmenjogi; река
19125; Romanaine; неизвестно
19126; Anzavalgamo; перевоз
19128; Akanlaksi; залив
19129; Akanlaksi; залив
19130; Kodisuo; болото
19131; Ahvenoja; ручей
19132; Yläjogi; река
19133; Yläjovenniityt; угодье
19134; Bankasuari; остров
19135; Barissanranda; берег
19136; Barissanniemi; мыс
19137; Barissansuo; болото
19139; Jänissuari; остров
19140; Järvikoski; порог
19141; Denesseinsuo; болото
19142; Jovensuunhauda; яма
19143; Denisseinhauda; яма
19144; Jermeinpeldo; угодье
19145; Jylijikkö; бор
19146; Jänisniemi; мыс
19147; Denisseinabaja; тоня
19148; Fadeilanpeldo; угодье
19149; Gora; гора
19150; Hämehenkoski; порог
19151; Halgosuari; остров
19152; Hirviniemensuari; остров
19154; Hangassuo; болото
19156; Hirviniemenkangas; бор
19157; Hoteinpeldo; угодье
19158; Hiekkalambi; озеро
19159; Hangaslaksi; залив
19160; Hangaspohja; залив
19161; Hangasniemi; мыс
19162; Hanhilaksi; залив
19163; Hiizioja; ручей
19164; Hiiziojanpeldo; угодье
19165; Hiizijärvenhauda; яма
19166; Hanhilambi; озеро
19168; Hiizijärvi; озеро
19169; Hiizisalmi; пролив
19171; Hiizivuaranpeldo; угодье
19172; Hiizisalmenkorgo; мель
19173; Hiizisalmenpeldo; угодье
19174; Hiizisalmi; поселение
19175; Hiizisuari; остров
19176; Ignattalanmelliččä; мельница
19177; Ignattalankanuava; канава
19178; Ignattalansalmi; пролив
19180; Ignattalanniemi; мыс
19181; Kiviristi; порог
19182; Kuarnizkoski; порог
19183; Kuarnizoja; ручей
19185; Kivikoski; порог
19186; Karikoski; порог
19187; Kuuzikoski; порог
19188; Kulist’suari; остров
19189; Kivisuari; остров
19190; Kallivokivi; камень
19191; Kangazpeldo; угодье
19192; Keihäzenvalgamo; пристань
19193; Keihäzenranda; берег
19195; Kangazhauda; яма
19196; Karangokangaz; бор
19197; Kangahanaho; бор
19198; Kangazsuari; остров
19199; Keihäzenniemi; мыс
19200; Keskijärvi; озеро
19201; Korgo; мель
19202; Karangolamminsuo; болото
19203; Kiponvalgamo; пристань
19204; Kangahanjärvi; озеро
19205; Kivipeldo; угодье
19206; Kiponpellot; угодье
19207; Kangazsalmi; пролив
19208; Keihäzenkorgo; мель
19209; Karpanhauda; яма
19210; Kuz’manvalgamo; пристань
19211; Kallivosuo; болото
19213; Kuikanlambi; озеро
19214; Kaijat; пролив
19215; Karzikkoniemi; мыс
19216; Kondieriemi; мыс
19218; Kangazlambi; неизвестно
19219; Kärzälambi; озеро
19220; Kuuzisuari; остров
19221; Puolimatka; хутор
19222; Kuarnizjärvi; неизвестно
19223; Kodijärvi; озеро
19224; Kangahansuo; болото
19225; Kallivoizenpeldo; угодье
19226; Kallivoine; гора
19227; Kangahanpellot; угодье
19228; Karangovuaranpeldo; угодье
19229; Kangahanranda; берег
19230; Kylänabaja; тоня
19231; Kudusuarenabaja; тоня
19232; Kulist’lambi; неизвестно
19233; Kulist’oja; неизвестно
19234; Kallivo-oja; ручей
19235; Karangolaksi; залив
19236; Karangoniemi; мыс
19237; Karangoniemenpeldo; угодье
19238; Karpanniemi; мыс
19239; Keihäzenehätys; перевоз
19242; Keihäzenlambi; озеро
19243; Karangovuara; гора
19244; Alajogi; река
19245; Ohta; река
19246; Kangazniemi; мыс
19248; Keskijogi; река
19249; Kizapeldo; поляна
19250; Kynnysniemi; мыс
19251; Karpanniemenhauda; яма
19252; Kondievuara; гора
19253; Laksi; залив
19255; Lokkasuari; остров
19256; Pieni Lokkasuari; остров
19257; Lambijogi; река
19258; Lokanniemi; мыс
19259; Luusalmi; пролив
19260; Luodohauda; яма
19261; Lautazet; яма
19262; Liettienoja; ручей
19263; Liettienpiä; залив
19265; Mändysuari; остров
19266; Mikonsuari; остров
19267; Melličänsuari; остров
19268; Mikunniemi; поселение
19269; Mikunniemi; мыс
19270; Kuuzikko; кладбище
19271; Mustalambi; озеро
19272; Mustaoja; ручей
19273; Mel’oššina; угодье
19274; Matkalaksi; залив
19275; Mikunlaksi; залив
19276; Melliččäkoski; порог
19277; Niskakoski; порог
19279; Niloškoski; порог
19280; Nenäkset; угодье
19281; Nurmipeldo; угодье
19282; Načinvuara; гора
19283; Niskahauda; яма
19284; Neiččyzienaho; бор
19285; Niskaranda; берег
19286; Niskarannanehätys; перевоз
19287; Oinahaine; порог
19288; Ohtahaine; порог
19289; Ohtakoski; порог
19290; Ossipanpeldo; угодье
19291; Obješčikanpellot; угодье
19292; Obješčikanvalgamo; пристань
19293; Ossonpeldo; угодье
19294; Pedrakoski; порог
19296; Plotinakoski; порог
19297; Pieni Kudusuari; остров
19298; Papinvalgamo; берег
19299; Pieni Iivanasuari; остров
19302; Peremenasuari; остров
19303; Pieni Ruizsuari; остров
19304; Pieni Mikonsuari; остров
19305; Pieni Kulist’suari; остров
19306; Paksusuari; остров
19307; Pitkävuara; гора
19308; Piebojärvi; неизвестно
19309; Pienijärvi; неизвестно
19310; Omajärvi; неизвестно
19311; Kylänlambi; неизвестно
19312; Pienenjärvenhauda; яма
19313; Plotinansuo; болото
19314; Poikkijärvenkoivikko; лес
19315; Papinpellot; угодье
19318; Paksuniemenvuara; гора
19319; Poikkijärvenpeldo; угодье
19320; Perokset; угодье
19321; Pieni Hiizisuari; остров
19322; Puavilanniemi; мыс
19323; Puvasoja; ручей
19324; Puvashauda; яма
19325; Pedäjähauda; яма
19327; Puavilanniemenhauda; яма
19328; Pedäjäsuarenabaja; тоня
19329; Puavilanniemenabaja; тоня
19330; Perospeldo; угодье
19331; Puavilanniemenluodo; мель
19332; Plotina; плотина
19334; Ristiniemensuari; остров
19335; Reboniemi; мыс
19336; Reboniemenpeldo; угодье
19337; Redulaksi; залив
19338; Redulahenoja; ручей
19339; Ristikallivo; скала
19340; Suuriaho; бор
19341; Reboniemennurmi; угодье
19342; Riihikallivot; скала
19344; Risti; яма
19345; Reboniemenhauda; яма
19346; Ruizsuarenhauda; яма
19347; Ristiniemenhauda; яма
19348; Ristiniemi; мыс
19349; Suurilambi; озеро
19350; Suuri Kudusuari; остров
19351; Suuri Iivanansuari; остров
19352; Suuri Loginansuari; неизвестно
19353; Suuri Ruizsuari; остров
19354; Ruizsuarenpeldo; угодье
19356; Šulkonlambi; озеро
19357; Siikoranda; берег
19358; Savisuari; остров
19359; Suurisuari; остров
19360; Simanansuari; остров
19361; Satasuaret; остров
19362; Sen’kansuari; остров
19363; Suurisuo; болото
19364; Suurenlamminsuo; болото
19365; Starovierat; кладбище
19366; Suurihuuhta; урочище
19367; Suurihauda; яма
19368; Sordolamminranda; берег
19369; Suurijärvi; неизвестно
19370; Sen’kanhauda; яма
19371; Sordolamminsuo; болото
19372; Sordolambi; озеро
19373; Savilaksi; залив
19374; Savilahensuo; болото
19375; Suarilaksi; залив
19376; Suarilaksi; поселение
19377; Siigaoja; ручей
19378; Siigaojannurmi; угодье
19379; Tyttärine; порог
19380; Tanhattuvalgamo; залив
19382; Tervaniemi; мыс
19384; Tanhattupeldo; угодье
19385; Töröziekoski; порог
19386; Ala Äynyäjärvi; озеро
19387; Omakoski; порог
19388; Uarrehsuari; остров
19389; Užvangivuara; гора
19390; Viidajärvi; озеро
19391; Užvangioja; ручей
19392; Uumanperäpellot; угодье
19393; Uuranvuara; гора
19394; Viäräkoski; порог
19395; Voiniemi; мыс
19396; Voiniemenristi; крест
19397; Voiniemenpeldo; угодье
19399; Huuhat; урочище
19400; Valgielamminsuo; болото
19401; Vuaranoja; ручей
19402; Varvananvalgamo; пристань
19403; Vuarapeldo; угодье
19404; Var’unranda; берег
19405; Viččaoja; ручей
19406; Valgiesuo; болото
19407; Voiniemenkangaz; бор
19408; Venginoja; ручей
19409; Viäräoja; ручей
19410; Vaskenniemi; мыс
19411; Vaskenniemenpeldo; угодье
19412; Venginlambi; озеро
19413; Valgielambi; озеро
19414; Griišazenmelliččä; мельница
19415; Veikonmelliččä; мельница
19416; Vaskenmelliččä; мельница
19417; Vermazoja; ручей
19418; Vermazojanniityt; угодье
19419; Zinkanvalgamo; пристань
19420; Yläpellot; угодье
19421; Alapellot; угодье
19422; Alapiä; поселение
19423; Yläpiä; поселение
19424; Äynyäjogi; река
19425; Viidaoja; река
19426; Ontonoja; ручей
19428; Sammallambi; озеро
19430; Halinoja; ручей
19432; Viärälambi; озеро
19433; Šorvaoja; ручей
19434; Karmaoja; ручей
19435; Sammaloja; ручей
19438; Kangazvuara; гора
19439; Kangazvuara; поселение
19440; Järvenpiä; залив
19441; Järvenpiänmelliččä; мельница
19442; Užmana; неизвестно
Фамилии: Данильев;  Пахолков; неизвестно
19443; Hangisuo; болото
19444; Londona; неизвестно
19445; Lykynoja; ручей
19447; Kezäjogi; река
19448; Juhananlambi; озеро
19449; Ahvenlambi; неизвестно
19450; Aikahanniemi; мыс
19451; Aikahanniemennurmi; угодье
19452; Airokivi; камень
19453; Alajovennurmet; угодье
19454; Alapiänoja; ручей
19456; Alapiä; поселение
19457; Alane Koudaoja; ручей
19458; Alazen Koudaojansuu; неизвестно
19459; Auvonluodo; остров
19460; Auvonnurmi; угодье
19461; Bokonpiä; угодье
19462; Buharaizet; угодье
19463; Dan’onkuja; прогон
19464; Dan’onperokset; угодье
19465; D’olžoja; неизвестно
19466; D’oužoja; неизвестно
19467; D’oržoja; неизвестно
19468; D’oržojansilda; мост
19469; Dunai; мыс
19473; Gaurol’anperos; угодье
19475; Haugilambi; озеро
19476; Haudakallivo; неизвестно
19477; Heinäsuari; остров
19478; Hobiesuari; остров
19479; Heinäsuo; болото
19480; Hobieluodo; остров
19481; Hodonniemi; мыс
19482; Hodonperokset; угодье
19484; Homanranda; берег
19485; Hominsuo; болото
19487; Honganoja; неизвестно
19488; Hon’unoja; ручей
19489; Hon’unojansuo; болото
19491; Huaz’at; угодье
19492; Hukanoja; ручей
19493; Hukanvuarat; гора
19494; Häränmägi; гора
19495; Hörčänperos; угодье
19496; Inčinkallivo; скала
19497; Ipatinranda; берег
19498; Ipitinpeldo; угодье
19499; Jolgoni; неизвестно
19500; Jänissuari; остров
19501; Kaiskare; порог
19502; Kaiskare; мыс
19503; Kaiskare; угодье
19504; Kalanistanmelliččä; мельница
19505; Kangasvuara; гора
19506; Kanuava; канава
19507; Karango-oja; ручей
19508; Karzikanniemi; мыс
19509; Kemi; неизвестно
19510; Keminlinna; поселение
19511; Kevaritie; дорога
19512; Kevätoja; неизвестно
19513; Mändeläizenkiima; ток
19514; Kurjuksenkiima; ток
19515; Oulungankiima; ток
19516; Kevätojankiima; ток
19517; Kirikönmägi; гора
19518; Kirilä; поселение
19519; Kitkanvuara; гора
19520; Kitkanvuaransuo; болото
19521; Kiurunoja; ручей
19522; Kivioja; ручей
19523; Koivikko-oja; ручей
19524; Koivikkosuo; болото
19525; Korgo-oja; ручей
19526; Koronnenä; тоня
19527; Kodivuara; гора
19528; Kodisija; берег
19529; Kodisijannurmi; угодье
19530; Koudaojansuari; остров
19531; Koveranurmi; угодье
19532; Kričaveräjäizet; болото
19533; Kričaveräjäizennurmi; угодье
19534; Kuadiensijari; угодье
19535; Kuarila; неизвестно
19536; Kuijunsuo; болото
19537; Pölönkuja; прогон
19538; Rahonkuja; прогон
19539; Juakkol’ankuja; прогон
19540; Kuzmal’ankuja; прогон
19541; Kukonkorva; порог
19542; Kukonkorva; угодье
19543; Kurenpolvi; канава
19544; Kurjuksennurmi; угодье
19545; Kurjuksenvuarat; гора
19547; Kusovoinsuaret; остров
19548; Kuurnakoski; порог
19549; Kuurnanniemi; мыс
19550; Kuurnanniemennurmi; угодье
19551; Kuzmal’anperos; угодье
19553; Kuusuarennurmi; угодье
19554; Kuuzikoski; порог
19555; Kuuzikozenniska; угодье
19556; Kuuziniemi; мыс
19557; Kuuziniemennurmi; угодье
19558; Kuuzisuari; остров
19559; Kylmäpieli; ручей
19560; Kylänranda; берег
19562; Kyyrynoja; ручей
19563; Vikeikoski; порог
19564; Lahnaoja; ручей
19565; Lahnaojannurmi; угодье
19566; Laidaoja; ручей
19567; Leiviskä; неизвестно
19568; Leiviskänsuu; угодье
19569; Leiviskänsuo; болото
19570; Lemisuo; болото
19571; Lepikkö; угодье
19572; Leppäsuari; неизвестно
19573; Pogosta; поселение
19574; Likaguba; залив
19576; Löčäkkö; болото
19579; Malinnikka; берег
19580; Massinsuo; болото
19581; Matinkivi; камень
19582; Matinkivenabaja; тоня
19584; Meččizenoja; неизвестно
19585; Melličänkoski; порог
19586; Merikoski; неизвестно
19587; Mirunzabora; закол
19588; Miškol’anperokset; угодье
19589; Muntinperos; угодье
19590; Murdo-oja; ручей
19591; Murdo-ojannurmi; угодье
19592; Mustaniemi; мыс
19594; Mägrienperokset; угодье
19595; Mägriensuo; болото
19596; Mägivuarat; гора
19597; Mändeläine; неизвестно
19598; Mändeläizenoja; ручей
19599; Naitikka; мыс
19600; Naitikka; угодье
19601; Nimetöinoja; ручей
19602; Kozenniska; угодье
19604; N’okkalanpirtti; угодье
19606; Nuottavuara; гора
19607; Ohanniska; угодье
19608; Ohtaniemi; неизвестно
19609; Outtuoniemi; неизвестно
19610; Ohvonabaja; тоня
19611; Ojanperä; угодье
19612; Omutta; омут
19613; Orihenselgä; гора
19614; O’s’sanperos; угодье
19615; Oulunga; неизвестно
19616; Oulungalambi; озеро
19617; Outtuonniemenperos; угодье
19619; Outtuonperokset; угодье
19620; Outtuonoja; ручей
19621; Paha Leiviskä; река
19622; Papinkoski; порог
19623; Papinnurmet; угодье
19624; Kalikanperokset; угодье
19625; Vozdr’ounanperokset; угодье
19626; Pedäjäizenkoski; порог
19627; Pedäjäkorva; порог
19628; Pedäjänabajat; тоня
19629; Pedäjänkohta; угодье
19631; Pieni Mändeläine; гора
19633; Puavilanguba; залив
19634; Pujottajaoja; неизвестно
19635; Taipale; урочище
19636; Putkuokoski; неизвестно
19637; Putkuvakoski; неизвестно
19638; Putkuokozenniska; порог
19639; Putkuokozenristi; крест
19640; Putkuvaperos; угодье
19641; Pyhäjärvi; озеро
19642; Päččioja; ручей
19643; Pölönperos; угодье
19644; Rahonperos; угодье
19645; Rajakoski; порог
19647; Raudaluodo; неизвестно
19648; Raudasuari; остров
19649; Rebomäennurmi; угодье
19650; Rebomäenvuara; гора
19651; Rebomägi; гора
Возможно;  что речь идет о горе Ревяжья; гора
19653; Riida-abaja; тоня
В 1917 году М. Бубновский называет его Погонжи порог. Описывает его так - длина 1 верста;  высота падения воды 1 сажень; порог
19655; Riihioja; ручей
19656; Ruskielaksi; залив
19658; Salgopedäjä; неизвестно
19659; Salgopedäjänkohta; угодье
19661; Silänperä; угодье
19662; Sluudohonsuo; болото
19663; Soloukoinmonasteri; монастырь
19664; Suari; неизвестно
19668; Zavilanoja; неизвестно
19670; Taival; угодье
19671; Talvioja; ручей
19672; Tannerperos; угодье
19673; Tandarivuara; гора
19675; Vikeiluodo; остров
19678; Tuhkasuaret; остров
19679; Tuomenabaja; тоня
19680; Tuomenabaja; угодье
19682; Tyttärizen alla; угодье
19683; Tyttärizentaival; волок
19684; Ul’konsuari; неизвестно
19685; Uramojogi; неизвестно
19686; Uuranoja; неизвестно
19687; Uspenjankirikkö; церковь
19688; Užma; неизвестно
A.W. Ervastin tietojen mukaan koski saa nimensä siitä höyrystä;  usmasta; порог
19689; Užmakozenmelličät; мельница
19690; Užmananranda; берег
19691; Užmangioja; неизвестно
19692; Užmangi; болото
19693; Užmansuari; остров
19694; Uulanperokset; угодье
Uumol'an vallekset olivat siinä veistäneet venettä;  jotta \ei kirves kivehen kose; скала
19696; Uumol’anoikiet; часть реки
19697; Valgieguba; залив
19699; Valgiesuari; остров
19700; Vanhakoski; урочище
19701; Veikkari; порог
19702; Vezipohja; угодье
19703; Vezioja; ручей
19704; Vetonoja; ручей
19705; V’atonoja; ручей
19706; Vienaoja; ручей
19707; Vienanojannurmi; угодье
19708; Viidaoja; ручей
19709; Vikeioja; ручей
19710; Viäräkoski; порог
19711; Viäräkoski; поселение
19712; Viäränpiä; тоня
19713; Vuassilanoja; ручей
19714; Vuočažkoski; порог
19715; Vuočahanperokset; угодье
19716; Yläjovennurmet; угодье
19717; Yline Koudaoja; неизвестно
19718; Ylizen Koudaojansuu; угодье
19720; Yläpiä; поселение
19721; Vijaneoja; ручей
19722; Kurjusjogi; неизвестно
19723; Kurjuksenoja; ручей
19727; Karangoniemi; мыс
19728; Niskakoro; тоня
19729; Rajaoja; ручей
19730; Sorvaoja; ручей
19731; Tuomisuo; болото
19732; Hiijenjuka; тоня
19734; Белькина Нивка; угодье
19737; Ближнее Рюдьково; урочище
19738; Горское поле; угодье
19739; Бережное поле; угодье
19740; Дальнее Рюдьково; урочище
19741; За Узким Мхом; угодье
19742; Касивно болото; болото
19743; Косильное болото; болото
19744; Косковица; мыс
19745; Красный камень; камень
19746; Мухинское поле; угодье
19747; Островок; остров
19748; Рютьково Скурнинское; угодье
19749; Скурнинская губа; залив
19750; Скурнинское поле; угодье
19751; Скурнино; деревня
19752; Речка; угодье
19754; Фалёво; поляна
19755; Явинское; угодье
19756; Водочерпа; угодье
19757; Высокая поляна; угодье
19760; Занивье; угодье
19761; Коболма; угодье
19762; Мяндина; угодье
19763; Насилин и Гажин Ник; поляна
19764; Мишалёво; деревня
19766; Мишалёвская; залив
19767; Мокрая поляна; поляна
19770; Новична поляна; поляна
19771; Огородное поле; угодье
19774; Северное; угодье
19775; Сельги; неизвестно
19776; Стольниковский Склочняк; угодье
19777; Старковское; угодье
19779; У Узкого Мха; угодье
19780; У скотного; угодье
19781; Южное; угодье
19784; Омешницы; угодье
19787; Бабья Голова; угодье
19790; Бабья Гора; угодье
19791; Бараньи пожни; угодье
19792; Бычий Нос; мыс
19793; Дружинницы; угодье
19795; Каменный; ручей
19796; Каргачёво; деревня
19797; Каргачёвская; залив
19798; Каргачёвский Наволок; мыс
19799; Каргачёвское поле; угодье
19800; Каргополе; угодье
19801; Кидалакша; угодье
19802; Крестова губа; залив
19803; Крестовый Наволок; мыс
Местные жители производят название от того. тчо тут водяник муцил (мучил) людей. \В проливе между наволоком и островом жил водяной. Не любил он людей: лодку опрокидывал;  а находящегося в лодке мучил до смерти. Несколько смельчаков решили его усмирить. Когда водяной захватился рукми за борт лодки; мыс
19805; Писонейская луда; луда
19806; Подводница; луда
19807; Подсосняжье; угодье
19808; Подсосняк; угодье
19809; Поповик; остров
19810; Северное; угодье
19811; Ситник; остров
19813; Среднее Каргачёвское; угодье
19814; Теляцкий; остров
19815; Телячий; остров
19816; У Пятницы; остров
19817; Феликсин Наволок; угодье
19818; Феликсина губа; залив
19820; Феликсино; угодье
19821; Царевичи; луда
19822; Шевелёво; угодье
19823; Шенёвский; дом
19824; Южное Каргачёвское поле; угодье
19825; Якова полянка; угодье
19826; Боронухи; угодье
19827; Боронуха; лес
19828; Ближний островок; остров
19829; Горская сельга; скала
19830; Дальний Островок; остров
19831; Маленькие Островки; остров
19832; Накрестах; угодье
19833; Сидорово; деревня
19834; Сидоровское поле; угодье
19835; Серёдочка; луда
19836; Берёзка; остров
19837; Варламовка; угодье
19838; Дементьева пожня; угодье
19839; Дяндево; угодье
19840; Железные Ворота; угодье
19841; Заротницы; угодье
19842; Изливицы; угодье
19843; Каскасельга; угодье
19844; Катечья Губа; угодье
19845; Котечная луда; луда
19846; Лимбошка; луда
19847; Мокрые пожни; угодье
19848; Мыза; луда
19849; Мяльзино; деревня
19851; Одна Берёзка; остров
19852; Опытное поле; угодье
19853; У Печек; место
19854; Подкидисельга; угодье
19855; Трёхостровки; остров
19856; Три Островка; остров
19857; Уличная поляна; поляна
19858; Юго-западное поле; угодье
19860; Симакова пожня; угодье
19861; Аниська; луда
19862; Безымянный остров; остров
19863; Бесовка; ручей
19864; Бесовка; угодье
19865; Великая Лядина; угодье
19867; Великий Камень; угодье
19868; Верхние ободы; угодье
19869; Водочерпий; угодье
19871; Водочерпий; родник
19873; Гарий Ручей; угодье
19874; Горбуха; угодье
19875; Горелая Сельга; угодье
19876; Горелый бор; лес
19877; Горысные Нивы; угодье
19878; Дедовщина; угодье
19879; Дрыгановщина; угодье
19881; Журавщина; угодье
19882; За Великой Оргой; угодье
19883; За мостом; угодье
19884; Замошница; угодье
19885; Замошье; угодье
19886; Западное поле; угодье
19887; Запольки; угодье
19888; Зачурбашье; угодье
19889; Золотуха; урочище
19890; Известковое; угодье
19892; У Великого Камня; угодье
19893; У Воронка Камня; урочище
19894; Кидасельгский Крестик; неизвестно
19895; Клочуха; угодье
19896; Колматово; неизвестно
19898; Лисицыно; деревня
19899; Лукина Пустошь; угодье
19900; Межумошье; угодье
19901; Моисеев Лом; угодье
19903; Острог; угодье
19906; Остроги; угодье
19907; На Песку; берег
19908; Помозовщина; угодье
19909; Репные Ямы; угодье
19911; Северное поле; угодье
\северный обод;  ужный обод; угодье
19913; Симашкова пожня; угодье
19914; Стафейковская пожня; угодье
19915; Тресьянка; болото
19916; Тресьянка; угодье
19917; Труковский Ельник; урочище
\северный обод;  ужный обод; угодье
19919; У Кривой Берёзы; угодье
19921; У Студенца; угодье
19922; Федосовская; угодье
19923; Щельга; деревня
